Name,x,y,normal,undiff,well_diff,Class
Tile 10540,48630.0,59408.0,1.8438955521560274E-5,0.999958872795105,2.265855437144637E-5,undiff
Tile 10544,48630.0,61456.0,1.7908672322874963E-9,1.0,1.939875149403747E-9,undiff
Tile 10546,48630.0,62480.0,2.791682440772547E-10,1.0,3.033060469448401E-10,undiff
Tile 10551,48630.0,65040.0,2.0963416318409145E-4,0.9922202229499817,0.007570079993456602,undiff
Tile 10554,48630.0,66576.0,1.9946494234091006E-8,0.9999988079071045,1.2252180567884352E-6,undiff
Tile 10558,48630.0,68624.0,1.5406218527069847E-15,1.0,2.4697704090328532E-15,undiff
Tile 10559,48630.0,69136.0,4.946424269292038E-6,0.9999741315841675,2.0863131794612855E-5,undiff
Tile 10560,48630.0,69648.0,7.84682648719004E-13,1.0,3.7647849247812726E-12,undiff
Tile 10561,48630.0,70160.0,7.33099171645879E-12,1.0,7.862261189317543E-12,undiff
Tile 10562,48630.0,70672.0,6.591921019455382E-12,1.0,4.659733709999614E-10,undiff
Tile 10563,48630.0,71184.0,7.309593468701747E-14,1.0,8.092634093230522E-14,undiff
Tile 10576,48630.0,77840.0,1.483564125193159E-15,1.0,2.6539458649520392E-15,undiff
Tile 10577,48630.0,78352.0,8.96896210633713E-8,0.9999969005584717,3.0324526960612275E-6,undiff
Tile 10578,48630.0,78864.0,2.9357314918886795E-17,1.0,6.0354148133968E-17,undiff
Tile 10579,48630.0,79376.0,3.585738619911219E-18,1.0,4.137327467779955E-18,undiff
Tile 10581,48630.0,80400.0,2.7716217382701795E-14,1.0,3.045168826300293E-14,undiff
Tile 10584,48630.0,81936.0,7.234337672420548E-17,1.0,8.434631666027665E-17,undiff
Tile 10585,48630.0,82448.0,1.6481216880492866E-4,0.9943282008171082,0.005507012829184532,undiff
Tile 10593,48630.0,86544.0,8.843715148219855E-14,1.0,1.0059370057855649E-13,undiff
Tile 10594,48630.0,87056.0,4.1012806757494136E-14,1.0,4.5479197935838905E-14,undiff
Tile 10595,48630.0,87568.0,0.011365142650902271,0.9866248369216919,0.002010074909776449,undiff
Tile 10598,48630.0,89104.0,5.4977814950785687E-17,1.0,6.375665301330892E-17,undiff
Tile 10599,48630.0,89616.0,1.5113508311515034E-7,0.9999986886978149,1.1044079428756959E-6,undiff
Tile 10600,48630.0,90128.0,1.948991577292215E-16,1.0,5.71975832413293E-16,undiff
Tile 10601,48630.0,90640.0,6.931419499892199E-17,1.0,4.0976407316530895E-16,undiff
Tile 10614,48630.0,97296.0,1.7898581063491292E-5,0.9999645948410034,1.7519596440251917E-5,undiff
Tile 10615,49143.0,1552.0,1.8545526225821618E-11,1.0,1.9452788338480964E-11,undiff
Tile 10616,49143.0,2064.0,1.7310819119299714E-14,1.0,1.979474323712295E-14,undiff
Tile 10617,49143.0,2576.0,3.4502338730176343E-14,1.0,3.7028031736694583E-14,undiff
Tile 10618,49143.0,3088.0,3.982140173164339E-10,1.0,4.1571041053956037E-10,undiff
Tile 10629,49143.0,10256.0,6.30053176298162E-10,1.0,5.290414772929353E-9,undiff
Tile 10639,49143.0,15376.0,6.870560977784157E-12,1.0,7.366889216708916E-12,undiff
Tile 10640,49143.0,15888.0,3.622583608375862E-5,0.9993446469306946,6.190743879415095E-4,undiff
Tile 10641,49143.0,16400.0,1.7810955835195763E-11,1.0,1.9656056296502022E-11,undiff
Tile 10642,49143.0,16912.0,1.02854780248407E-9,1.0,1.0821297191654367E-9,undiff
Tile 10643,49143.0,19984.0,0.0024855888914316893,0.9963138699531555,0.001200554659590125,undiff
Tile 10646,49143.0,21520.0,2.7807109913291495E-12,1.0,1.0672233929920338E-10,undiff
Tile 10647,49143.0,22032.0,3.388912972468461E-8,0.9999970197677612,2.9163593353587203E-6,undiff
Tile 10648,49143.0,22544.0,2.819905857488187E-18,1.0,1.1446865287740556E-17,undiff
Tile 10655,49143.0,26128.0,0.009289152920246124,0.9143807888031006,0.0763300359249115,undiff
Tile 10656,49143.0,26640.0,7.181502614805879E-10,1.0,7.737040452759913E-10,undiff
Tile 10666,49143.0,31760.0,3.4915451606332137E-13,1.0,3.90821245808623E-13,undiff
Tile 10667,49143.0,32272.0,1.6251571199887849E-9,1.0,1.7254363493535152E-9,undiff
Tile 10668,49143.0,32784.0,3.9883121805139865E-10,1.0,4.292886879309066E-10,undiff
Tile 10669,49143.0,33296.0,9.102282638195902E-5,0.9995902180671692,3.1874486012384295E-4,undiff
Tile 10675,49143.0,36368.0,4.7279149863984215E-18,1.0,5.113031668039329E-18,undiff
Tile 10684,49143.0,40976.0,1.5782624285485244E-17,1.0,1.830844510133429E-17,undiff
Tile 10685,49143.0,41488.0,1.8727430901605696E-13,1.0,2.0013309585953376E-13,undiff
Tile 10687,49143.0,42512.0,1.5443913883774634E-18,1.0,1.8164640165432253E-18,undiff
Tile 10697,49143.0,47632.0,3.3362068734277273E-6,0.9999881982803345,8.459697710350156E-6,undiff
Tile 10698,49143.0,48144.0,1.9659508065955337E-22,1.0,2.358146826469219E-22,undiff
Tile 10699,49143.0,48656.0,5.938413323747227E-6,0.9993864297866821,6.076105637475848E-4,undiff
Tile 10700,49143.0,49168.0,1.055223963764007E-11,1.0,3.0785758386997486E-9,undiff
Tile 10708,49143.0,53264.0,1.5133626220631413E-5,0.9999270439147949,5.7780394854489714E-5,undiff
Tile 10710,49143.0,54288.0,1.2718291308999596E-8,0.9999969005584717,3.0871765375195537E-6,undiff
Tile 10711,49143.0,54800.0,6.521659297667459E-13,1.0,4.818306864606825E-10,undiff
Tile 10714,49143.0,56336.0,7.843796142117943E-15,1.0,9.085504938178331E-15,undiff
Tile 10715,49143.0,56848.0,5.864538455552237E-13,1.0,5.828286529611926E-13,undiff
Tile 10716,49143.0,57360.0,5.608116221854873E-18,1.0,6.484493814929798E-18,undiff
Tile 10717,49143.0,57872.0,1.9812610844383016E-5,0.99996018409729,2.0012021195725538E-5,undiff
Tile 10718,49143.0,58384.0,5.785954382275804E-9,1.0,6.085514314690954E-9,undiff
Tile 10720,49143.0,59408.0,2.8243879205547273E-4,0.9988608360290527,8.567170007154346E-4,undiff
Tile 10729,49143.0,64016.0,2.1419352429956698E-14,1.0,2.3487166530243575E-14,undiff
Tile 10733,49143.0,66064.0,2.1117684424060146E-12,1.0,1.0780105107188742E-11,undiff
Tile 10739,49143.0,69136.0,3.857655974570662E-5,0.9999226331710815,3.877709968946874E-5,undiff
Tile 10740,49143.0,69648.0,1.789491567555086E-16,1.0,6.336099730620153E-16,undiff
Tile 10741,49143.0,70160.0,3.127569572945571E-20,1.0,3.780406038649136E-20,undiff
Tile 10743,49143.0,71184.0,5.037406047847526E-10,0.9999988079071045,1.2449137329895166E-6,undiff
Tile 10745,49143.0,72208.0,1.9396815628832352E-14,1.0,1.105195646913977E-13,undiff
Tile 10757,49143.0,78352.0,3.337691451346658E-13,1.0,1.656980325517865E-12,undiff
Tile 10758,49143.0,78864.0,4.029496533999787E-17,1.0,4.814918753125423E-17,undiff
Tile 10759,49143.0,79376.0,4.570005793871742E-18,1.0,5.39461056599728E-18,undiff
Tile 10760,49143.0,79888.0,2.5521314120195704E-13,1.0,2.8515701627242207E-13,undiff
Tile 10761,49143.0,80400.0,6.718375161751666E-11,1.0,7.378592875584289E-11,undiff
Tile 10774,49143.0,87056.0,4.5315915733409873E-13,1.0,5.157984499584711E-13,undiff
Tile 10777,49143.0,88592.0,1.1414467104688692E-17,1.0,1.2417399609171474E-17,undiff
Tile 10778,49143.0,89104.0,4.8933419816155066E-11,1.0,5.424251672825342E-11,undiff
Tile 10779,49143.0,89616.0,4.348278363080788E-15,1.0,5.044572056492292E-15,undiff
Tile 10780,49143.0,90128.0,1.0125212681702804E-15,1.0,1.1923591742456956E-15,undiff
Tile 10781,49143.0,90640.0,5.961716461889673E-15,1.0,2.1780325684824485E-14,undiff
Tile 10783,49143.0,91664.0,1.5829399444555747E-6,0.9998666048049927,1.3184701674617827E-4,undiff
Tile 10794,49143.0,97296.0,1.6181398677872494E-5,0.9999679327011108,1.5833320503588766E-5,undiff
Tile 10795,49656.0,1552.0,3.1176239975033715E-12,1.0,3.3367703131809145E-12,undiff
Tile 10796,49656.0,2064.0,5.596131197327381E-13,1.0,6.050675910827807E-13,undiff
Tile 10797,49656.0,2576.0,1.29927709216493E-12,1.0,1.3693973255693437E-12,undiff
Tile 10798,49656.0,3088.0,6.151671186671592E-6,0.9999877214431763,6.139152446849039E-6,undiff
Tile 10806,49656.0,8720.0,5.633166242496879E-12,1.0,4.419183352588618E-10,undiff
Tile 10813,49656.0,12304.0,1.1496296065161005E-4,0.9948837161064148,0.005001348908990622,undiff
Tile 10814,49656.0,12816.0,6.364772561937571E-4,0.9750081300735474,0.024355461820960045,undiff
Tile 10815,49656.0,13328.0,3.2253745985144633E-7,0.9999759197235107,2.3787279133102857E-5,undiff
Tile 10820,49656.0,15888.0,6.537585472976559E-10,1.0,1.0156660401605677E-8,undiff
Tile 10822,49656.0,16912.0,2.388856690585528E-12,1.0,2.442677136949012E-12,undiff
Tile 10823,49656.0,17424.0,8.3605266806841E-12,1.0,9.103993600656501E-12,undiff
Tile 10824,49656.0,17936.0,1.7632568187764264E-6,0.9999964237213135,1.8404274442218593E-6,undiff
Tile 10826,49656.0,21008.0,0.09288634359836578,0.9054060578346252,0.00170758250169456,undiff
Tile 10827,49656.0,21520.0,1.926580038419932E-15,1.0,2.0125945401477116E-15,undiff
Tile 10836,49656.0,26128.0,1.1038066531909863E-6,0.9999977350234985,1.1083361641794909E-6,undiff
Tile 10837,49656.0,26640.0,3.2317078876076266E-5,0.9999357461929321,3.197083424311131E-5,undiff
Tile 10838,49656.0,27152.0,3.2133627314578916E-7,0.9999994039535522,3.295276940207259E-7,undiff
Tile 10847,49656.0,31760.0,8.087747119134292E-5,0.9997212290763855,1.9789741782005876E-4,undiff
Tile 10848,49656.0,32272.0,2.1633319580161015E-9,1.0,3.704140549842805E-9,undiff
Tile 10849,49656.0,32784.0,1.579164750353801E-11,1.0,1.759747556007163E-11,undiff
Tile 10850,49656.0,33296.0,6.373468295350904E-6,0.9999387264251709,5.49484757357277E-5,undiff
Tile 10851,49656.0,33808.0,2.0304113609985279E-19,1.0,2.1675544168916106E-19,undiff
Tile 10858,49656.0,37392.0,1.603102539604606E-8,1.0,2.1232915869973112E-8,undiff
Tile 10865,49656.0,40976.0,1.827249210959998E-19,1.0,2.1940921803999017E-19,undiff
Tile 10866,49656.0,41488.0,1.0907016262384772E-10,1.0,1.1914687292335913E-10,undiff
Tile 10867,49656.0,42000.0,2.154747421004191E-15,1.0,2.4493168926972668E-15,undiff
Tile 10868,49656.0,42512.0,2.6842088425528175E-20,1.0,3.068376075946879E-20,undiff
Tile 10878,49656.0,47632.0,6.592236571256668E-19,1.0,3.1672172832081237E-18,undiff
Tile 10879,49656.0,48144.0,3.0817260635723764E-12,1.0,1.882967393118662E-11,undiff
Tile 10888,49656.0,52752.0,7.009158053961073E-8,0.9999998807907104,7.391041378923546E-8,undiff
Tile 10890,49656.0,53776.0,1.5353941762441536E-7,0.9999996423721313,1.5908533157471538E-7,undiff
Tile 10891,49656.0,54288.0,6.6973966726095165E-21,1.0,6.420441497787061E-20,undiff
Tile 10893,49656.0,55312.0,6.613470297580904E-19,1.0,7.289095912277732E-19,undiff
Tile 10894,49656.0,55824.0,1.117981696552306E-6,0.9999977350234985,1.2038782415402238E-6,undiff
Tile 10897,49656.0,57360.0,1.635539040460141E-18,1.0,1.8009055764017154E-18,undiff
Tile 10898,49656.0,57872.0,2.644028711529245E-7,0.9999992847442627,4.080143867213337E-7,undiff
Tile 10900,49656.0,58896.0,1.627114976088251E-8,1.0,1.7099996085789826E-8,undiff
Tile 10914,49656.0,66064.0,1.8173499847762287E-4,0.9964641332626343,0.003354086773470044,undiff
Tile 10916,49656.0,67088.0,8.265103133453522E-6,0.9999512434005737,4.0465187339577824E-5,undiff
Tile 10918,49656.0,68112.0,1.3992023414465676E-13,1.0,1.5663479627919807E-13,undiff
Tile 10919,49656.0,68624.0,7.373704757895894E-9,1.0,7.716205452368285E-9,undiff
Tile 10920,49656.0,69136.0,2.7389099876984346E-9,1.0,2.921304531611213E-9,undiff
Tile 10921,49656.0,69648.0,1.4427582739617861E-10,1.0,2.8723448619594194E-10,undiff
Tile 10922,49656.0,70160.0,1.0575767505797496E-16,1.0,6.549584855854943E-16,undiff
Tile 10924,49656.0,71184.0,8.647871436551213E-5,0.9981101751327515,0.0018033727537840605,undiff
Tile 10925,49656.0,71696.0,3.5194624797441065E-4,0.9816389083862305,0.018009109422564507,undiff
Tile 10938,49656.0,78352.0,1.295797453712555E-12,1.0,1.1224383401897686E-11,undiff
Tile 10939,49656.0,78864.0,2.292868213273503E-15,1.0,2.6850554792805584E-15,undiff
Tile 10940,49656.0,79376.0,5.253545862227149E-11,1.0,7.472867324942456E-10,undiff
Tile 10941,49656.0,79888.0,2.202118487559801E-10,1.0,1.6786266821000595E-9,undiff
Tile 10942,49656.0,80400.0,8.797513828540104E-7,0.9999226331710815,7.649238978046924E-5,undiff
Tile 10943,49656.0,80912.0,8.905450959292028E-17,1.0,1.0577904940500333E-16,undiff
Tile 10949,49656.0,83984.0,2.128028281731531E-4,0.9996094107627869,1.777989964466542E-4,undiff
